Payment_ID,Order_ID,Payment_Code,Payment_Method,Total_Amount,Payment_Status
4046,OR4635,Cash & COD,Cash On Delivery,45064.41,Partially Paid
4047,OR4636,Card,Prepaid Card,3020.64,Cancelled
4048,OR4637,Mobile Wallets,MobiKwik,130679.10,Paid
4049,OR4638,Banking,EMI Card,18209.33,Cancelled
4050,OR4639,Cash & COD,Cash On Delivery,145856.45,Payment Pending
4051,OR464,Mobile Wallets,MobiKwik,3803.15,Paid
4052,OR4640,Banking,UPI,56294.40,Paid
4053,OR4641,Cash & COD,Cash On Delivery,28905.80,Payment Pending
4054,OR4642,Card,Credit Card,1543.44,Paid
4055,OR4643,Card,Prepaid Card,157.50,Paid
4056,OR4644,Mobile Wallets,Freecharge,66246.46,Paid
4057,OR4645,Banking,EMI Card,6477.46,Refunded
4058,OR4646,Mobile Wallets,MobiKwik,1095.99,Paid
4059,OR4647,Card,Debit Card,1414.82,Paid
4060,OR4648,Card,Credit Card,15478.06,Paid
4061,OR4649,Mobile Wallets,Paytm Wallet,70951.04,Paid
4062,OR465,Mobile Wallets,Amazon Pay,365014.99,Paid
4063,OR4650,Card,Prepaid Card,1998.26,Paid
4064,OR4651,Card,Prepaid Card,115056.40,Refunded
4065,OR4652,Cash & COD,Cash On Delivery,162.75,Cancelled
4066,OR4653,Mobile Wallets,MobiKwik,6858.96,Paid
4067,OR4654,Cash & COD,Card On Delivery,12663.14,Payment Pending
4068,OR4655,Banking,IMPS,34872.54,Paid
4069,OR4656,Mobile Wallets,Paytm Wallet,18281.30,Paid
4070,OR4657,Card,Debit Card,10405.70,Cancelled
4071,OR4658,Mobile Wallets,Freecharge,543906.84,Paid
4072,OR4659,Banking,IMPS,744.65,Paid
4073,OR466,Mobile Wallets,Amazon Pay,149095.55,Paid
4074,OR4660,Mobile Wallets,MobiKwik,83775.28,Refunded
4075,OR4661,Cash & COD,Cash On Delivery,1342.88,Cancelled
4076,OR4662,Banking,UPI,5328.40,Refunded
4077,OR4663,Card,Credit Card,18728.88,Refunded
4078,OR4664,Mobile Wallets,PhonePe Wallet,261192.91,Paid
4079,OR4665,Card,Debit Card,9607.10,Refunded
4080,OR4666,Banking,Net Banking,445.76,Paid
4081,OR4667,Card,Credit Card,33596.64,Paid
4082,OR4668,Mobile Wallets,Amazon Pay,31019.10,Refunded
4083,OR4669,Card,Credit Card,13038.31,Paid
4084,OR467,Cash & COD,Card On Delivery,144524.04,Payment Pending
4085,OR4670,Banking,UPI,37611.84,Refunded
4086,OR4671,Mobile Wallets,Amazon Pay,5895.28,Failed
4087,OR4672,Card,Debit Card,79410.46,Paid
4088,OR4673,Mobile Wallets,Freecharge,12488.76,Cancelled
4089,OR4674,Cash & COD,Card On Delivery,74414.74,Payment Pending
4090,OR4675,Card,Credit Card,16910.94,Paid
4091,OR4676,Banking,EMI Card,51.45,Cancelled
4092,OR4677,Cash & COD,Cash On Delivery,8846.46,Payment Pending
4093,OR4678,Mobile Wallets,PhonePe Wallet,1565.76,Paid
4094,OR4679,Banking,Net Banking,1998.92,Refunded
4095,OR468,Mobile Wallets,Freecharge,16249.04,Paid
4096,OR4680,Banking,UPI,6890.22,Cancelled
4097,OR4681,Mobile Wallets,Paytm Wallet,72957.29,Refunded
4098,OR4682,Card,Debit Card,20055.28,Paid
4099,OR4683,Card,Prepaid Card,2302.70,Paid
4100,OR4684,Cash & COD,Cash On Delivery,3418.46,Payment Pending
4101,OR4685,Banking,IMPS,10091.08,Paid
4102,OR4686,Banking,UPI,284374.10,Paid
4103,OR4687,Banking,UPI,3182.46,Paid
4104,OR4688,Card,Debit Card,153270.20,Paid
4105,OR4689,Banking,UPI,352.82,Paid
4106,OR469,Mobile Wallets,Paytm Wallet,8732.64,Paid
4107,OR4690,Banking,EMI Card,44757.68,Paid
4108,OR4691,Card,Prepaid Card,1172.64,Paid
4109,OR4692,Mobile Wallets,MobiKwik,7185.03,Failed
4110,OR4693,Banking,Net Banking,303100.41,Cancelled
4111,OR4694,Card,Debit Card,414263.73,Paid
4112,OR4695,Mobile Wallets,MobiKwik,11012.70,Paid
4113,OR4696,Mobile Wallets,Freecharge,64575.21,Paid
4114,OR4697,Cash & COD,Card On Delivery,114885.59,Payment Pending
4115,OR4698,Mobile Wallets,Paytm Wallet,33626.46,Paid
4116,OR4699,Mobile Wallets,Paytm Wallet,654448.38,Paid
4117,OR47,Mobile Wallets,Freecharge,616.00,Paid
4118,OR470,Mobile Wallets,Amazon Pay,342184.64,Paid
4119,OR4700,Card,Debit Card,704.46,Failed
4120,OR4701,Cash & COD,Cash On Delivery,46742.15,Failed
4121,OR4702,Cash & COD,Card On Delivery,3552.72,Payment Pending
4122,OR4703,Card,Debit Card,228106.53,Paid
4123,OR4704,Mobile Wallets,Amazon Pay,3928.99,Paid
4124,OR4705,Mobile Wallets,Freecharge,259562.15,Paid
4125,OR4706,Mobile Wallets,MobiKwik,7472.41,Paid
4126,OR4707,Mobile Wallets,PhonePe Wallet,77876.46,Paid
4127,OR4708,Mobile Wallets,PhonePe Wallet,75452.22,Paid
4128,OR4709,Mobile Wallets,MobiKwik,1693.22,Cancelled
4129,OR471,Mobile Wallets,Paytm Wallet,4929.75,Refunded
4130,OR4710,Mobile Wallets,Paytm Wallet,25645.60,Refunded
4131,OR4711,Mobile Wallets,PhonePe Wallet,2349.76,Refunded
4132,OR4712,Banking,Net Banking,130780.11,Paid
4133,OR4713,Cash & COD,Card On Delivery,18758.46,Payment Pending
4134,OR4714,Mobile Wallets,Freecharge,45972.51,Paid
4135,OR4715,Mobile Wallets,MobiKwik,4951.28,Paid
4136,OR4716,Mobile Wallets,Paytm Wallet,144615.49,Paid
4137,OR4717,Banking,EMI Card,5382.00,Cancelled
4138,OR4718,Mobile Wallets,Amazon Pay,60414.52,Paid
4139,OR4719,Mobile Wallets,MobiKwik,1438.65,Paid
4140,OR472,Cash & COD,Card On Delivery,9553.28,Payment Pending
4141,OR4720,Mobile Wallets,PhonePe Wallet,30786.22,Paid
4142,OR4721,Cash & COD,Cash On Delivery,22764.66,Refunded
4143,OR4722,Card,Debit Card,144534.66,Failed
4144,OR4723,Card,Credit Card,7157.46,Failed
4145,OR4724,Banking,Net Banking,7078.82,Paid
4146,OR4725,Banking,Net Banking,15806.47,Paid
4147,OR4726,Mobile Wallets,Freecharge,105071.80,Paid
4148,OR4727,Cash & COD,Card On Delivery,39995.40,Payment Pending
4149,OR4728,Card,Credit Card,5565.28,Paid
4150,OR4729,Cash & COD,Card On Delivery,1729.35,Payment Pending
4151,OR473,Banking,IMPS,15391.92,Paid
4152,OR4730,Banking,EMI Card,25758.88,Failed
4153,OR4731,Cash & COD,Cash On Delivery,47787.07,Payment Pending
4154,OR4732,Mobile Wallets,MobiKwik,50171.52,Paid
4155,OR4733,Mobile Wallets,Paytm Wallet,15078.64,Paid
4156,OR4734,Banking,IMPS,112614.40,Paid
4157,OR4735,Card,Debit Card,557.76,Paid
4158,OR4736,Mobile Wallets,Amazon Pay,7548.46,Paid
4159,OR4737,Banking,IMPS,12112.80,Paid
4160,OR4738,Card,Prepaid Card,6704.55,Paid
4161,OR4739,Banking,IMPS,489519.88,Cancelled
4162,OR474,Card,Debit Card,8823.82,Paid
4163,OR4740,Cash & COD,Card On Delivery,4304.64,Payment Pending
4164,OR4741,Banking,IMPS,67078.86,Paid
4165,OR4742,Banking,EMI Card,271.95,Failed
4166,OR4743,Mobile Wallets,Paytm Wallet,2001.28,Failed
4167,OR4744,Mobile Wallets,Amazon Pay,27081.50,Paid
4168,OR4745,Banking,UPI,51187.31,Paid
4169,OR4746,Card,Credit Card,5413.10,Paid
4170,OR4747,Mobile Wallets,PhonePe Wallet,186440.00,Refunded
4171,OR4748,Cash & COD,Card On Delivery,6837.34,Partially Paid
4172,OR4749,Banking,IMPS,8957.76,Paid
4173,OR475,Mobile Wallets,Amazon Pay,107242.29,Paid
4174,OR4750,Mobile Wallets,PhonePe Wallet,17225.64,Paid
4175,OR4751,Mobile Wallets,Paytm Wallet,28387.31,Paid
4176,OR4752,Card,Credit Card,8503.50,Paid
4177,OR4753,Cash & COD,Cash On Delivery,361542.56,Payment Pending
4178,OR4754,Mobile Wallets,PhonePe Wallet,7785.64,Paid
4179,OR4755,Card,Credit Card,9520.63,Paid
4180,OR4756,Mobile Wallets,Freecharge,446.88,Failed
4181,OR4757,Mobile Wallets,Paytm Wallet,18658.10,Paid
4182,OR4758,Mobile Wallets,Amazon Pay,215920.64,Failed
4183,OR4759,Mobile Wallets,Amazon Pay,19697.98,Failed
4184,OR476,Mobile Wallets,PhonePe Wallet,1363.40,Paid
4185,OR4760,Card,Credit Card,210699.23,Paid
4186,OR4761,Mobile Wallets,Amazon Pay,12386.46,Paid
4187,OR4762,Cash & COD,Cash On Delivery,177869.97,Payment Pending
4188,OR4763,Cash & COD,Cash On Delivery,46950.60,Payment Pending
4189,OR4764,Banking,EMI Card,10633.40,Failed
4190,OR4765,Banking,EMI Card,248665.61,Paid
4191,OR4766,Card,Prepaid Card,942.82,Cancelled
4192,OR4767,Mobile Wallets,MobiKwik,834.75,Paid
4193,OR4768,Mobile Wallets,MobiKwik,224069.40,Paid
4194,OR4769,Mobile Wallets,Paytm Wallet,893.76,Paid
4195,OR477,Card,Prepaid Card,211102.12,Paid
4196,OR4770,Card,Debit Card,15780.00,Paid
4197,OR4771,Mobile Wallets,Paytm Wallet,11876.36,Paid
4198,OR4772,Mobile Wallets,MobiKwik,56.00,Paid
4199,OR4773,Banking,EMI Card,45204.47,Paid
4200,OR4774,Cash & COD,Cash On Delivery,17807.92,Refunded
4201,OR4775,Cash & COD,Cash On Delivery,7784.46,Payment Pending
4202,OR4776,Mobile Wallets,Amazon Pay,118100.68,Paid
4203,OR4777,Banking,UPI,5592.16,Paid
4204,OR4778,Card,Prepaid Card,30271.40,Failed
4205,OR4779,Card,Prepaid Card,121748.86,Paid
4206,OR478,Mobile Wallets,Freecharge,228424.85,Refunded
4207,OR4780,Mobile Wallets,MobiKwik,320239.50,Paid
4208,OR4781,Banking,IMPS,2712.82,Paid
4209,OR4782,Cash & COD,Card On Delivery,2777.91,Refunded
4210,OR4783,Mobile Wallets,PhonePe Wallet,9215.63,Paid
4211,OR4784,Mobile Wallets,Freecharge,2699.70,Cancelled
4212,OR4785,Card,Prepaid Card,12683.21,Cancelled
4213,OR4786,Card,Prepaid Card,329.22,Paid
4214,OR4787,Banking,UPI,42550.22,Paid
4215,OR4788,Mobile Wallets,PhonePe Wallet,52749.04,Paid
4216,OR4789,Card,Prepaid Card,70918.36,Paid
4217,OR479,Mobile Wallets,MobiKwik,55851.56,Cancelled
4218,OR4790,Mobile Wallets,Amazon Pay,172025.40,Paid
4219,OR4791,Mobile Wallets,Amazon Pay,413520.38,Paid
4220,OR4792,Mobile Wallets,PhonePe Wallet,293.82,Paid
4221,OR4793,Banking,EMI Card,63717.64,Paid
4222,OR4794,Mobile Wallets,Amazon Pay,18476.64,Cancelled
4223,OR4795,Banking,UPI,6492.10,Paid
4224,OR4796,Mobile Wallets,PhonePe Wallet,42787.43,Paid
4225,OR4797,Card,Prepaid Card,4632.32,Paid
4226,OR4798,Banking,IMPS,4873.44,Refunded
4227,OR4799,Cash & COD,Card On Delivery,31066.36,Payment Pending
4228,OR48,Cash & COD,Card On Delivery,1296.82,Payment Pending
4229,OR480,Card,Debit Card,106149.68,Cancelled
4230,OR4800,Mobile Wallets,MobiKwik,14354.19,Paid
4231,OR4801,Banking,IMPS,38919.98,Paid
4232,OR4802,Banking,UPI,38844.42,Paid
4233,OR4803,Banking,IMPS,56164.46,Paid
4234,OR4804,Banking,EMI Card,36047.94,Paid
4235,OR4805,Mobile Wallets,MobiKwik,2672.39,Failed
4236,OR4806,Card,Prepaid Card,50396.74,Paid
4237,OR4807,Mobile Wallets,Paytm Wallet,219610.41,Paid
4238,OR4808,Card,Prepaid Card,19663.95,Paid
4239,OR4809,Cash & COD,Card On Delivery,2881.70,Payment Pending
4240,OR481,Banking,UPI,2574.27,Paid
4241,OR4810,Card,Credit Card,3356.64,Paid
4242,OR4811,Mobile Wallets,Amazon Pay,21238.82,Paid
4243,OR4812,Mobile Wallets,MobiKwik,5412.83,Refunded
4244,OR4813,Mobile Wallets,Freecharge,54272.92,Paid
4245,OR4814,Mobile Wallets,Freecharge,10821.20,Paid
4246,OR4815,Banking,EMI Card,402920.32,Paid
4247,OR4816,Banking,UPI,14102.37,Paid
4248,OR4817,Banking,EMI Card,4347.47,Paid
4249,OR4818,Cash & COD,Card On Delivery,554.60,Payment Pending
4250,OR4819,Mobile Wallets,Freecharge,2146.73,Paid
4251,OR482,Banking,EMI Card,17847.46,Paid
4252,OR4820,Card,Debit Card,3967.08,Paid
4253,OR4821,Cash & COD,Card On Delivery,10470.22,Cancelled
4254,OR4822,Card,Credit Card,47423.02,Paid
4255,OR4823,Mobile Wallets,Paytm Wallet,704.46,Paid
4256,OR4824,Mobile Wallets,PhonePe Wallet,2348.64,Refunded
4257,OR4825,Cash & COD,Card On Delivery,42876.11,Cancelled
4258,OR4826,Card,Prepaid Card,15007.28,Failed
4259,OR4827,Card,Debit Card,232780.82,Paid
4260,OR4828,Mobile Wallets,Amazon Pay,52522.60,Cancelled
4261,OR4829,Banking,IMPS,134442.86,Refunded
4262,OR483,Mobile Wallets,PhonePe Wallet,44963.96,Paid
4263,OR4830,Card,Credit Card,27278.67,Paid
4264,OR4831,Card,Debit Card,215462.10,Refunded
4265,OR4832,Mobile Wallets,Freecharge,109380.10,Refunded
4266,OR4833,Mobile Wallets,PhonePe Wallet,84388.98,Paid
4267,OR4834,Banking,EMI Card,273.00,Paid
4268,OR4835,Banking,Net Banking,11797.64,Paid
4269,OR4836,Cash & COD,Cash On Delivery,56442.08,Payment Pending
4270,OR4837,Mobile Wallets,MobiKwik,2003.64,Paid
4271,OR4838,Card,Prepaid Card,295.00,Paid
4272,OR4839,Banking,EMI Card,19462.92,Refunded
4273,OR484,Card,Credit Card,64900.00,Paid
4274,OR4840,Banking,EMI Card,490984.44,Paid
4275,OR4841,Banking,Net Banking,34224.72,Refunded
4276,OR4842,Card,Prepaid Card,825997.64,Paid
4277,OR4843,Card,Prepaid Card,24307.20,Paid
4278,OR4844,Mobile Wallets,PhonePe Wallet,90602.52,Paid
4279,OR4845,Mobile Wallets,PhonePe Wallet,135924.22,Refunded
4280,OR4846,Mobile Wallets,PhonePe Wallet,834.75,Paid
4281,OR4847,Mobile Wallets,MobiKwik,2121.64,Paid
4282,OR4848,Mobile Wallets,Paytm Wallet,25365.28,Failed
4283,OR4849,Banking,EMI Card,27791.04,Paid
4284,OR485,Mobile Wallets,MobiKwik,1178.82,Paid
4285,OR4850,Card,Debit Card,16021.16,Refunded
4286,OR4851,Mobile Wallets,Freecharge,446.88,Cancelled
4287,OR4852,Card,Prepaid Card,123597.94,Paid
4288,OR4853,Banking,IMPS,5491.32,Paid
4289,OR4854,Mobile Wallets,Freecharge,27635.37,Paid
4290,OR4855,Banking,Net Banking,47197.64,Paid
4291,OR4856,Banking,EMI Card,42142.37,Paid
4292,OR4857,Mobile Wallets,PhonePe Wallet,123896.46,Paid
4293,OR4858,Banking,Net Banking,388.50,Paid
4294,OR4859,Card,Debit Card,145598.88,Paid
4295,OR486,Card,Debit Card,7052.64,Paid
4296,OR4860,Banking,UPI,134447.28,Paid
4297,OR4861,Mobile Wallets,MobiKwik,30236.64,Paid
4298,OR4862,Cash & COD,Card On Delivery,27722.92,Payment Pending
4299,OR4863,Banking,IMPS,1773.45,Paid
4300,OR4864,Mobile Wallets,Paytm Wallet,182188.28,Cancelled
4301,OR4865,Card,Prepaid Card,110.88,Paid
4302,OR4866,Mobile Wallets,Amazon Pay,460164.60,Cancelled
4303,OR4867,Mobile Wallets,Paytm Wallet,26673.90,Paid
4304,OR4868,Card,Credit Card,529.82,Paid
4305,OR4869,Card,Debit Card,68393.64,Refunded
4306,OR487,Mobile Wallets,MobiKwik,1658.39,Paid
4307,OR4870,Mobile Wallets,Paytm Wallet,3086.91,Paid
4308,OR4871,Cash & COD,Cash On Delivery,90150.98,Payment Pending
4309,OR4872,Banking,EMI Card,10584.02,Paid
4310,OR4873,Mobile Wallets,Amazon Pay,59706.98,Paid
4311,OR4874,Card,Prepaid Card,9186.52,Paid
4312,OR4875,Banking,Net Banking,7358.33,Failed
4313,OR4876,Mobile Wallets,Freecharge,61854.21,Paid
4314,OR4877,Card,Credit Card,2237.00,Paid
4315,OR4878,Banking,UPI,60335.34,Refunded
4316,OR4879,Banking,EMI Card,15925.28,Paid
4317,OR488,Mobile Wallets,Freecharge,35392.92,Paid
4318,OR4880,Banking,IMPS,1508.64,Paid
4319,OR4881,Card,Credit Card,942.82,Paid
4320,OR4882,Banking,EMI Card,216145.97,Failed
4321,OR4883,Mobile Wallets,PhonePe Wallet,212850.80,Paid
4322,OR4884,Card,Prepaid Card,6380.64,Failed
4323,OR4885,Mobile Wallets,Freecharge,11547.86,Cancelled
4324,OR4886,Banking,EMI Card,36551.34,Paid
4325,OR4887,Mobile Wallets,PhonePe Wallet,1306.26,Refunded
4326,OR4888,Banking,EMI Card,15311.13,Paid
4327,OR4889,Mobile Wallets,Freecharge,7352.52,Paid
4328,OR489,Mobile Wallets,Amazon Pay,824.82,Paid
4329,OR4890,Card,Debit Card,15465.98,Paid
4330,OR4891,Banking,Net Banking,14533.54,Paid
4331,OR4892,Mobile Wallets,MobiKwik,17045.98,Paid
4332,OR4893,Banking,IMPS,148766.19,Paid
4333,OR4894,Mobile Wallets,Amazon Pay,358128.54,Paid
4334,OR4895,Mobile Wallets,Freecharge,78011.48,Paid
4335,OR4896,Banking,UPI,11758.88,Paid
4336,OR4897,Cash & COD,Card On Delivery,40610.47,Payment Pending
4337,OR4898,Banking,Net Banking,9137.71,Cancelled
4338,OR4899,Card,Credit Card,13514.28,Refunded
4339,OR49,Cash & COD,Cash On Delivery,353996.46,Failed
4340,OR490,Mobile Wallets,Amazon Pay,11855.16,Cancelled
4341,OR4900,Mobile Wallets,Paytm Wallet,58203.40,Paid
4342,OR4901,Card,Prepaid Card,32866.04,Paid
4343,OR4902,Banking,IMPS,130699.18,Paid
4344,OR4903,Banking,EMI Card,3719.33,Cancelled
4345,OR4904,Mobile Wallets,Amazon Pay,348606.56,Paid
4346,OR4905,Banking,IMPS,14497.86,Failed
4347,OR4906,Banking,UPI,187075.78,Paid
4348,OR4907,Mobile Wallets,Paytm Wallet,121636.05,Paid
4349,OR4908,Mobile Wallets,PhonePe Wallet,251297.28,Refunded
4350,OR4909,Mobile Wallets,Amazon Pay,14490.33,Paid
4351,OR491,Mobile Wallets,MobiKwik,49335.89,Paid
4352,OR4910,Card,Credit Card,19753.79,Paid
4353,OR4911,Mobile Wallets,Freecharge,23002.92,Paid
4354,OR4912,Mobile Wallets,Amazon Pay,18989.98,Paid
4355,OR4913,Mobile Wallets,Freecharge,5540.10,Paid
4356,OR4914,Banking,UPI,42517.18,Paid
4357,OR4915,Mobile Wallets,Amazon Pay,70.00,Paid
4358,OR4916,Banking,UPI,88575.88,Paid
4359,OR4917,Mobile Wallets,Paytm Wallet,303693.06,Failed
4360,OR4918,Cash & COD,Card On Delivery,2820.70,Payment Pending
4361,OR4919,Cash & COD,Card On Delivery,3853.95,Payment Pending
4362,OR492,Mobile Wallets,MobiKwik,133608.04,Paid
4363,OR4920,Mobile Wallets,Freecharge,26572.84,Paid
4364,OR4921,Cash & COD,Cash On Delivery,4755.52,Payment Pending
4365,OR4922,Mobile Wallets,PhonePe Wallet,145.95,Paid
4366,OR4923,Mobile Wallets,MobiKwik,53804.46,Paid
4367,OR4924,Banking,IMPS,44373.60,Paid
4368,OR4925,Card,Prepaid Card,65732.30,Paid
4369,OR4926,Mobile Wallets,Amazon Pay,4244.46,Cancelled
4370,OR4927,Mobile Wallets,Freecharge,12185.10,Failed
4371,OR4928,Card,Debit Card,48935.04,Paid
4372,OR4929,Mobile Wallets,Paytm Wallet,98878.10,Paid
4373,OR493,Card,Prepaid Card,243472.52,Paid
4374,OR4930,Mobile Wallets,Paytm Wallet,47870.40,Paid
4375,OR4931,Mobile Wallets,MobiKwik,2004.82,Paid
4376,OR4932,Banking,IMPS,11059.44,Failed
4377,OR4933,Mobile Wallets,Freecharge,8838.20,Paid
4378,OR4934,Cash & COD,Card On Delivery,672.60,Payment Pending
4379,OR4935,Cash & COD,Cash On Delivery,7899.70,Payment Pending
4380,OR4936,Mobile Wallets,Freecharge,17225.64,Paid
4381,OR4937,Banking,Net Banking,342508.18,Refunded
4382,OR4938,Mobile Wallets,Freecharge,10438.13,Paid
4383,OR4939,Mobile Wallets,Amazon Pay,56203.58,Paid
4384,OR494,Card,Prepaid Card,2608.48,Refunded
4385,OR4940,Card,Prepaid Card,12343.77,Paid
4386,OR4941,Mobile Wallets,Paytm Wallet,11573.61,Paid
4387,OR4942,Banking,IMPS,11710.32,Failed
4388,OR4943,Mobile Wallets,Amazon Pay,107848.46,Paid
4389,OR4944,Mobile Wallets,PhonePe Wallet,157937.54,Paid
4390,OR4945,Mobile Wallets,Freecharge,38698.23,Failed
4391,OR4946,Banking,UPI,45071.28,Cancelled
4392,OR4947,Cash & COD,Cash On Delivery,37516.92,Payment Pending
4393,OR4948,Cash & COD,Card On Delivery,35237.50,Payment Pending
4394,OR4949,Card,Credit Card,16280.46,Paid
4395,OR495,Mobile Wallets,MobiKwik,66960.66,Paid
4396,OR4950,Banking,UPI,2201.85,Refunded
4397,OR4951,Banking,EMI Card,824.82,Paid
4398,OR4952,Mobile Wallets,Paytm Wallet,335348.92,Paid
4399,OR4953,Cash & COD,Cash On Delivery,14711.86,Partially Paid
4400,OR4954,Mobile Wallets,Amazon Pay,46319.83,Paid
4401,OR4955,Card,Debit Card,3892.82,Paid
4402,OR4956,Banking,IMPS,11756.64,Paid
4403,OR4957,Card,Debit Card,32020.58,Cancelled
4404,OR4958,Card,Credit Card,178529.91,Paid
4405,OR4959,Banking,IMPS,185130.16,Cancelled
4406,OR496,Mobile Wallets,PhonePe Wallet,5036.64,Failed
4407,OR4960,Mobile Wallets,Freecharge,21944.46,Paid
4408,OR4961,Banking,Net Banking,5308.82,Cancelled
4409,OR4962,Mobile Wallets,PhonePe Wallet,5071.64,Refunded
4410,OR4963,Banking,EMI Card,15587.96,Paid
4411,OR4964,Mobile Wallets,Paytm Wallet,12287.60,Paid
4412,OR4965,Card,Credit Card,93893.42,Paid
4413,OR4966,Banking,UPI,274286.73,Paid
4414,OR4967,Banking,UPI,1410.70,Paid
4415,OR4968,Banking,Net Banking,6086.11,Paid
4416,OR4969,Card,Prepaid Card,1347.46,Paid
4417,OR497,Cash & COD,Card On Delivery,23312.65,Cancelled
4418,OR4970,Mobile Wallets,Paytm Wallet,26507.40,Refunded
4419,OR4971,Card,Prepaid Card,2831.82,Paid
4420,OR4972,Mobile Wallets,Amazon Pay,5936.12,Refunded
4421,OR4973,Cash & COD,Cash On Delivery,124927.85,Refunded
4422,OR4974,Cash & COD,Cash On Delivery,34011.44,Payment Pending
4423,OR4975,Banking,Net Banking,4536.82,Refunded
4424,OR4976,Banking,UPI,4284.84,Paid
4425,OR4977,Banking,Net Banking,22132.28,Paid
4426,OR4978,Cash & COD,Cash On Delivery,11640.16,Payment Pending
4427,OR4979,Card,Prepaid Card,445.76,Paid
4428,OR498,Banking,Net Banking,29377.70,Paid
4429,OR4980,Card,Debit Card,217552.64,Cancelled
4430,OR4981,Mobile Wallets,Amazon Pay,81383.42,Paid
4431,OR4982,Card,Credit Card,38218.34,Paid
4432,OR4983,Card,Prepaid Card,4782.60,Paid
4433,OR4984,Mobile Wallets,PhonePe Wallet,5189.64,Paid
4434,OR4985,Mobile Wallets,MobiKwik,7135.46,Refunded
4435,OR4986,Mobile Wallets,PhonePe Wallet,1689.05,Paid
4436,OR4987,Mobile Wallets,Paytm Wallet,15478.56,Failed
4437,OR4988,Banking,IMPS,13210.63,Paid
4438,OR4989,Banking,IMPS,175091.57,Paid
4439,OR499,Mobile Wallets,Paytm Wallet,75866.92,Paid
4440,OR4990,Cash & COD,Cash On Delivery,128003.01,Payment Pending
4441,OR4991,Mobile Wallets,Amazon Pay,135225.64,Paid
4442,OR4992,Mobile Wallets,Amazon Pay,3805.76,Paid
4443,OR4993,Cash & COD,Cash On Delivery,106616.76,Failed
4444,OR4994,Card,Credit Card,31258.20,Paid
4445,OR4995,Card,Debit Card,3182.46,Paid
4446,OR4996,Mobile Wallets,Freecharge,46690.34,Paid
4447,OR4997,Card,Debit Card,38035.09,Paid
4448,OR4998,Mobile Wallets,PhonePe Wallet,20287.74,Paid
4449,OR4999,Mobile Wallets,MobiKwik,3782.36,Paid
4450,OR50,Mobile Wallets,Paytm Wallet,4253.76,Paid
4451,OR500,Banking,EMI Card,416332.22,Paid
4452,OR5000,Mobile Wallets,PhonePe Wallet,167560.00,Paid
4453,OR501,Mobile Wallets,MobiKwik,222406.61,Refunded
4454,OR502,Mobile Wallets,Amazon Pay,81793.04,Paid
4455,OR503,Cash & COD,Card On Delivery,60235.60,Unpaid
4456,OR504,Mobile Wallets,MobiKwik,5036.64,Paid
4457,OR505,Mobile Wallets,MobiKwik,7248.51,Paid
4458,OR506,Mobile Wallets,Paytm Wallet,2685.76,Paid
4459,OR507,Cash & COD,Cash On Delivery,11265.17,Payment Pending
4460,OR508,Banking,EMI Card,72.45,Refunded
4461,OR509,Banking,Net Banking,2297.46,Paid
4462,OR51,Banking,IMPS,12317.76,Paid
4463,OR510,Cash & COD,Cash On Delivery,6926.85,Payment Pending
4464,OR511,Card,Credit Card,45002.28,Paid
4465,OR512,Banking,EMI Card,34084.30,Cancelled
4466,OR513,Card,Credit Card,440201.64,Paid
4467,OR514,Cash & COD,Cash On Delivery,22252.77,Payment Pending
4468,OR515,Cash & COD,Card On Delivery,4597.28,Refunded
4469,OR516,Cash & COD,Cash On Delivery,178173.51,Payment Pending
4470,OR517,Banking,UPI,4598.46,Paid
4471,OR518,Mobile Wallets,Paytm Wallet,177.00,Paid
4472,OR519,Mobile Wallets,PhonePe Wallet,36931.64,Paid
4473,OR52,Cash & COD,Card On Delivery,2712.82,Unpaid
4474,OR520,Mobile Wallets,MobiKwik,164777.09,Paid
4475,OR521,Cash & COD,Cash On Delivery,1885.64,Payment Pending
4476,OR522,Banking,EMI Card,4842.28,Refunded
4477,OR523,Banking,Net Banking,122902.38,Cancelled
4478,OR524,Cash & COD,Cash On Delivery,86301.91,Payment Pending
4479,OR525,Cash & COD,Cash On Delivery,22440.85,Payment Pending
4480,OR526,Mobile Wallets,Amazon Pay,7206.01,Cancelled
4481,OR527,Card,Debit Card,18104.42,Paid
4482,OR528,Mobile Wallets,Paytm Wallet,10298.40,Paid
4483,OR529,Cash & COD,Card On Delivery,9749.04,Payment Pending
4484,OR53,Cash & COD,Card On Delivery,2126.88,Payment Pending
4485,OR530,Cash & COD,Card On Delivery,1532.82,Payment Pending
4486,OR531,Card,Credit Card,9074.87,Paid
4487,OR532,Card,Debit Card,25112.82,Paid
4488,OR533,Mobile Wallets,Freecharge,7818.68,Paid
4489,OR534,Banking,EMI Card,497362.92,Paid
4490,OR535,Banking,EMI Card,29625.48,Cancelled
4491,OR536,Cash & COD,Cash On Delivery,68440.00,Payment Pending
4492,OR537,Card,Debit Card,6188.29,Paid
4493,OR538,Banking,IMPS,54097.64,Paid
4494,OR539,Banking,Net Banking,6409.41,Paid
4495,OR54,Mobile Wallets,Amazon Pay,343.35,Paid
4496,OR540,Cash & COD,Card On Delivery,16768.28,Payment Pending
4497,OR541,Banking,IMPS,39689.55,Cancelled
4498,OR542,Mobile Wallets,PhonePe Wallet,55708.19,Paid
4499,OR543,Cash & COD,Card On Delivery,175643.74,Refunded
