Order_Item_ID,Order_ID,Product_ID,Quantity
OI8305,OR3864,JA53,2
OI8306,OR3864,PS34,3
OI8307,OR3865,HK19,2
OI8308,OR3865,PS29,2
OI8309,OR3865,FA69,1
OI8310,OR3866,BP78,2
OI8311,OR3866,MP62,1
OI8312,OR3867,PS82,2
OI8313,OR3868,SF90,3
OI8314,OR3869,MP52,1
OI8315,OR3869,TL44,3
OI8316,OR3870,SF44,2
OI8317,OR3870,TL36,3
OI8318,OR3870,HF50,1
OI8319,OR3871,PS58,3
OI8320,OR3872,MP9,1
OI8321,OR3872,B104,3
OI8322,OR3872,GO32,1
OI8323,OR3873,F23,1
OI8324,OR3874,B26,1
OI8325,OR3875,AI100,1
OI8326,OR3875,SF78,1
OI8327,OR3876,HF37,2
OI8328,OR3876,B37,3
OI8329,OR3876,BS21,2
OI8330,OR3877,B54,3
OI8331,OR3877,TL80,2
OI8332,OR3877,JA68,2
OI8333,OR3878,W15,3
OI8334,OR3878,FD93,3
OI8335,OR3879,FA20,1
OI8336,OR3879,AI1,1
OI8337,OR3880,HF20,1
OI8338,OR3880,MI37,1
OI8339,OR3881,GG80,1
OI8340,OR3882,CP79,2
OI8341,OR3883,MI35,2
OI8342,OR3883,E58,2
OI8343,OR3884,FA44,1
OI8344,OR3884,W82,2
OI8345,OR3884,JA66,3
OI8346,OR3885,HA28,2
OI8347,OR3885,BP6,3
OI8348,OR3885,AC54,3
OI8349,OR3886,MP15,1
OI8350,OR3886,GO73,1
OI8351,OR3886,GG55,3
OI8352,OR3887,TL2,1
OI8353,OR3888,CP32,3
OI8354,OR3888,MP5,1
OI8355,OR3889,JA6,2
OI8356,OR3890,BS52,1
OI8357,OR3890,CP36,2
OI8358,OR3890,HA11,1
OI8359,OR3891,MP50,1
OI8360,OR3891,HA84,2
OI8361,OR3892,MI66,2
OI8362,OR3893,E43,2
OI8363,OR3893,PS39,2
OI8364,OR3893,W83,2
OI8365,OR3894,F67,1
OI8366,OR3895,FA19,2
OI8367,OR3896,BS76,3
OI8368,OR3897,TL16,3
OI8369,OR3898,HF64,2
OI8370,OR3899,TG72,1
OI8371,OR3899,F87,1
OI8372,OR3900,MI71,1
OI8373,OR3901,HA43,3
OI8374,OR3901,TL12,1
OI8375,OR3901,MI17,1
OI8376,OR3902,E34,1
OI8377,OR3902,HF66,1
OI8378,OR3902,HK58,2
OI8379,OR3903,HK44,1
OI8380,OR3904,FA60,2
OI8381,OR3904,AI13,1
OI8382,OR3905,F74,1
OI8383,OR3905,AI97,1
OI8384,OR3906,JA5,2
OI8385,OR3906,MP93,1
OI8386,OR3907,TG73,2
OI8387,OR3907,HK93,3
OI8388,OR3907,CP84,2
OI8389,OR3908,AC33,3
OI8390,OR3909,MI18,3
OI8391,OR3910,F62,1
OI8392,OR3911,HA45,1
OI8393,OR3911,MI54,3
OI8394,OR3912,TG42,1
OI8395,OR3912,PS26,1
OI8396,OR3913,TG63,1
OI8397,OR3913,HF3,2
OI8398,OR3914,AI51,1
OI8399,OR3914,GG72,2
OI8400,OR3915,CL16,1
OI8401,OR3916,CL70,1
OI8402,OR3916,BS69,3
OI8403,OR3917,HF9,1
OI8404,OR3917,SF97,3
OI8405,OR3918,B7,2
OI8406,OR3918,CL76,1
OI8407,OR3919,HA34,1
OI8408,OR3919,FA7,2
OI8409,OR3919,HA57,1
OI8410,OR3920,HK82,3
OI8411,OR3920,BS43,2
OI8412,OR3921,CL41,1
OI8413,OR3921,B105,1
OI8414,OR3921,HK84,2
OI8415,OR3922,FD86,1
OI8416,OR3923,TL68,2
OI8417,OR3924,TL24,3
OI8418,OR3924,GO7,2
OI8419,OR3924,CP64,3
OI8420,OR3925,TL34,3
OI8421,OR3926,TL38,2
OI8422,OR3926,F36,1
OI8423,OR3927,HF93,3
OI8424,OR3927,HK14,1
OI8425,OR3927,HF12,3
OI8426,OR3928,FA43,3
OI8427,OR3928,GO26,2
OI8428,OR3929,BP41,2
OI8429,OR3929,W9,1
OI8430,OR3929,HF29,1
OI8431,OR3930,TL76,1
OI8432,OR3930,SF5,2
OI8433,OR3930,HK28,2
OI8434,OR3931,TG36,2
OI8435,OR3931,SF53,2
OI8436,OR3932,MI78,1
OI8437,OR3933,JA9,1
OI8438,OR3933,B48,3
OI8439,OR3934,BP93,3
OI8440,OR3934,BS81,3
OI8441,OR3935,TG14,1
OI8442,OR3935,FA40,1
OI8443,OR3936,E31,1
OI8444,OR3937,AI7,1
OI8445,OR3938,AC86,3
OI8446,OR3938,HA65,1
OI8447,OR3939,AI17,1
OI8448,OR3940,AI70,1
OI8449,OR3941,CL30,1
OI8450,OR3942,W92,1
OI8451,OR3942,HF79,2
OI8452,OR3942,JA20,2
OI8453,OR3943,MI62,2
OI8454,OR3943,AC82,2
OI8455,OR3943,BP84,1
OI8456,OR3944,TL58,3
OI8457,OR3944,GG61,2
OI8458,OR3945,B32,3
OI8459,OR3945,FD41,3
OI8460,OR3946,SF52,2
OI8461,OR3946,BS16,1
OI8462,OR3946,TL25,3
OI8463,OR3947,PS35,1
OI8464,OR3947,MI64,2
OI8465,OR3947,F75,3
OI8466,OR3948,MI14,1
OI8467,OR3948,CP19,1
OI8468,OR3948,FD34,1
OI8469,OR3949,GG100,3
OI8470,OR3950,TG82,3
OI8471,OR3950,B83,3
OI8472,OR3951,GG60,2
OI8473,OR3951,HK5,1
OI8474,OR3952,SF27,1
OI8475,OR3953,CP57,1
OI8476,OR3953,BP11,3
OI8477,OR3953,BP61,3
OI8478,OR3954,GG65,1
OI8479,OR3955,FA63,1
OI8480,OR3955,PS3,3
OI8481,OR3956,TL69,1
OI8482,OR3957,MP23,1
OI8483,OR3957,CP23,1
OI8484,OR3957,FA45,3
OI8485,OR3958,AC12,1
OI8486,OR3958,B98,1
OI8487,OR3959,F16,2
OI8488,OR3959,TG50,2
OI8489,OR3960,HA7,3
OI8490,OR3960,CP1,3
OI8491,OR3960,GO14,3
OI8492,OR3961,MP36,1
OI8493,OR3961,FD47,3
OI8494,OR3961,BP24,1
OI8495,OR3962,FA100,1
OI8496,OR3962,PS18,3
OI8497,OR3963,FD30,1
OI8498,OR3963,W27,1
OI8499,OR3964,GO53,1
OI8500,OR3964,GO3,2
OI8501,OR3965,CP83,1
OI8502,OR3966,BS71,1
OI8503,OR3966,FA53,1
OI8504,OR3967,HF97,3
OI8505,OR3967,BP37,2
OI8506,OR3967,F48,2
OI8507,OR3968,MP82,1
OI8508,OR3968,TG62,1
OI8509,OR3969,AI18,1
OI8510,OR3970,TG8,1
OI8511,OR3970,HF73,3
OI8512,OR3971,CL54,1
OI8513,OR3972,MP30,1
OI8514,OR3972,W91,3
OI8515,OR3972,AI48,1
OI8516,OR3973,BP63,3
OI8517,OR3973,F71,3
OI8518,OR3973,B41,1
OI8519,OR3974,FA57,1
OI8520,OR3975,AC40,3
OI8521,OR3975,MP88,1
OI8522,OR3976,FA58,3
OI8523,OR3976,TG87,2
OI8524,OR3977,CP10,2
OI8525,OR3977,FD26,1
OI8526,OR3977,FD76,3
OI8527,OR3978,PS56,1
OI8528,OR3978,GO86,3
OI8529,OR3978,BP39,2
OI8530,OR3979,BP87,3
OI8531,OR3979,HF21,1
OI8532,OR3979,TL35,2
OI8533,OR3980,AC61,3
OI8534,OR3981,F55,1
OI8535,OR3981,HA44,2
OI8536,OR3981,MI10,2
OI8537,OR3982,HF82,3
OI8538,OR3983,MI29,1
OI8539,OR3984,GO21,2
OI8540,OR3985,E85,1
OI8541,OR3985,E33,3
OI8542,OR3986,HA19,3
OI8543,OR3986,MI92,2
OI8544,OR3987,AI55,1
OI8545,OR3988,SF38,1
OI8546,OR3988,W49,2
OI8547,OR3989,F80,3
OI8548,OR3990,AC67,3
OI8549,OR3991,CL47,1
OI8550,OR3991,GG64,3
OI8551,OR3991,MI49,1
OI8552,OR3992,PS83,3
OI8553,OR3992,CL55,1
OI8554,OR3993,TL31,2
OI8555,OR3994,MP51,1
OI8556,OR3995,HK67,2
OI8557,OR3995,B17,1
OI8558,OR3995,W90,2
OI8559,OR3996,E76,1
OI8560,OR3996,CP87,2
OI8561,OR3997,FA93,3
OI8562,OR3997,JA94,3
OI8563,OR3998,CL84,1
OI8564,OR3998,PS32,2
OI8565,OR3999,CP35,3
OI8566,OR4000,FD57,3
OI8567,OR4000,PS62,1
OI8568,OR4001,BP73,1
OI8569,OR4002,FD38,3
OI8570,OR4002,GG7,3
OI8571,OR4002,TG98,2
OI8572,OR4003,F66,1
OI8573,OR4004,HF25,2
OI8574,OR4004,HK23,1
OI8575,OR4005,BS62,2
OI8576,OR4006,E54,2
OI8577,OR4006,B62,2
OI8578,OR4006,JA8,3
OI8579,OR4007,JA2,1
OI8580,OR4008,FD45,3
OI8581,OR4008,GO40,3
OI8582,OR4009,F46,1
OI8583,OR4009,AI34,1
OI8584,OR4010,FD20,1
OI8585,OR4010,W54,2
OI8586,OR4010,TL47,3
OI8587,OR4011,CL37,1
OI8588,OR4012,HF86,3
OI8589,OR4012,MI38,2
OI8590,OR4012,W87,3
OI8591,OR4013,B79,1
OI8592,OR4014,JA100,2
OI8593,OR4014,HA69,2
OI8594,OR4015,TL15,3
OI8595,OR4015,HK46,1
OI8596,OR4015,SF23,1
OI8597,OR4016,GG5,1
OI8598,OR4016,CL81,1
OI8599,OR4017,GO55,1
OI8600,OR4017,MI31,1
OI8601,OR4017,HK7,3
OI8602,OR4018,FD9,1
OI8603,OR4018,GO1,2
OI8604,OR4018,MI19,2
OI8605,OR4019,HF63,2
OI8606,OR4020,HF65,3
OI8607,OR4021,JA82,3
OI8608,OR4021,HA95,1
OI8609,OR4021,MI100,2
OI8610,OR4022,MI77,1
OI8611,OR4022,HF10,3
OI8612,OR4022,MP7,1
OI8613,OR4023,HF81,1
OI8614,OR4023,MP74,1
OI8615,OR4023,HA85,1
OI8616,OR4024,SF41,3
OI8617,OR4025,JA44,2
OI8618,OR4026,GO87,3
OI8619,OR4027,SF93,2
OI8620,OR4028,F63,3
OI8621,OR4029,FD70,3
OI8622,OR4029,B58,2
OI8623,OR4029,MP91,1
OI8624,OR4030,FA88,2
OI8625,OR4031,HA49,1
OI8626,OR4031,SF39,3
OI8627,OR4032,W68,1
OI8628,OR4033,BS20,2
OI8629,OR4034,AI36,1
OI8630,OR4034,B89,2
OI8631,OR4035,CP33,1
OI8632,OR4036,AC44,1
OI8633,OR4036,CL61,1
OI8634,OR4036,FD69,2
OI8635,OR4037,MI7,2
OI8636,OR4038,HK99,2
OI8637,OR4038,BS84,2
OI8638,OR4039,E64,1
OI8639,OR4039,AI3,1
OI8640,OR4040,AI56,1
OI8641,OR4040,CP42,3
OI8642,OR4040,B9,3
OI8643,OR4041,JA85,1
OI8644,OR4042,AC46,3
OI8645,OR4042,MI24,1
OI8646,OR4043,TL79,3
OI8647,OR4044,F84,2
OI8648,OR4044,PS7,2
OI8649,OR4045,CL1,1
OI8650,OR4045,PS81,1
OI8651,OR4046,GO94,1
OI8652,OR4046,TL57,1
OI8653,OR4046,HF72,2
OI8654,OR4047,JA35,2
OI8655,OR4048,HK21,1
OI8656,OR4048,PS78,2
OI8657,OR4048,AC84,2
OI8658,OR4049,MP19,1
OI8659,OR4049,CP70,2
OI8660,OR4050,PS44,3
OI8661,OR4050,FD99,2
OI8662,OR4051,GG13,3
OI8663,OR4051,W5,3
OI8664,OR4052,FA61,1
OI8665,OR4052,TL51,3
OI8666,OR4052,GG88,3
OI8667,OR4053,AI62,1
OI8668,OR4053,CL14,1
OI8669,OR4054,BP7,1
OI8670,OR4054,AI28,1
OI8671,OR4054,GG94,1
OI8672,OR4055,PS71,1
OI8673,OR4055,E68,2
OI8674,OR4056,HK4,2
OI8675,OR4057,CL86,1
OI8676,OR4058,PS41,1
OI8677,OR4058,W46,3
OI8678,OR4059,AC94,1
OI8679,OR4059,SF67,3
OI8680,OR4060,E20,1
OI8681,OR4060,BS44,2
OI8682,OR4060,FD60,1
OI8683,OR4061,BP77,3
OI8684,OR4062,JA17,1
OI8685,OR4063,E77,1
OI8686,OR4064,AI68,1
OI8687,OR4064,TG68,2
OI8688,OR4065,PS97,1
OI8689,OR4066,BS33,1
OI8690,OR4067,CL46,1
OI8691,OR4068,FD8,1
OI8692,OR4069,BS54,3
OI8693,OR4069,JA37,3
OI8694,OR4069,MP69,1
OI8695,OR4070,GO100,1
OI8696,OR4070,AI8,1
OI8697,OR4070,FD40,1
OI8698,OR4071,CL75,1
OI8699,OR4071,TL90,3
OI8700,OR4071,HK31,1
OI8701,OR4072,F96,1
OI8702,OR4072,TL23,1
OI8703,OR4072,HA20,1
OI8704,OR4073,SF32,1
OI8705,OR4073,B5,2
OI8706,OR4073,HA48,2
OI8707,OR4074,SF40,1
OI8708,OR4075,HA62,2
OI8709,OR4075,B100,1
OI8710,OR4076,TL37,3
OI8711,OR4076,MP89,1
OI8712,OR4076,AC62,2
OI8713,OR4077,JA26,3
OI8714,OR4077,JA76,1
OI8715,OR4077,PS59,3
OI8716,OR4078,AC4,1
OI8717,OR4079,W11,3
OI8718,OR4079,MP49,1
OI8719,OR4080,TL28,2
OI8720,OR4081,JA50,1
OI8721,OR4082,B8,1
OI8722,OR4082,HF26,3
OI8723,OR4083,TL73,1
OI8724,OR4083,CL34,1
OI8725,OR4083,E102,1
OI8726,OR4084,HF80,2
OI8727,OR4084,GG21,3
OI8728,OR4085,FA37,1
OI8729,OR4086,TL39,3
OI8730,OR4086,JA42,2
OI8731,OR4087,FD78,3
OI8732,OR4087,JA23,1
OI8733,OR4088,F83,2
OI8734,OR4088,JA60,1
OI8735,OR4089,CP91,3
OI8736,OR4089,BS12,3
OI8737,OR4090,PS89,1
OI8738,OR4090,B68,3
OI8739,OR4090,HK94,1
OI8740,OR4091,HA99,1
OI8741,OR4091,GG87,1
OI8742,OR4091,BS5,2
OI8743,OR4092,B93,3
OI8744,OR4093,FD11,3
OI8745,OR4094,E95,2
OI8746,OR4094,BP23,1
OI8747,OR4094,CL65,1
OI8748,OR4095,HK39,1
OI8749,OR4096,E86,3
OI8750,OR4097,MI42,3
OI8751,OR4098,CP82,3
OI8752,OR4098,E56,3
OI8753,OR4098,TG2,2
OI8754,OR4099,SF56,3
OI8755,OR4099,GG57,1
OI8756,OR4099,PS43,1
OI8757,OR4100,GO38,3
OI8758,OR4100,CP85,1
OI8759,OR4100,HK95,1
OI8760,OR4101,JA55,2
OI8761,OR4102,BP68,2
OI8762,OR4102,BS47,3
OI8763,OR4102,FD91,3
OI8764,OR4103,FA111,3
OI8765,OR4103,HF59,2
OI8766,OR4103,HF43,2
OI8767,OR4104,BP32,1
OI8768,OR4105,F18,3
OI8769,OR4105,SF29,3
OI8770,OR4106,GG48,1
OI8771,OR4107,GO6,1
OI8772,OR4107,E48,1
OI8773,OR4107,CP51,2
OI8774,OR4108,BS78,1
OI8775,OR4108,TG58,1
OI8776,OR4108,F26,1
OI8777,OR4109,MP29,1
OI8778,OR4109,SF42,2
OI8779,OR4109,B2,2
OI8780,OR4110,BS65,2
OI8781,OR4110,PS48,1
OI8782,OR4111,F92,2
OI8783,OR4112,FD52,3
OI8784,OR4113,PS69,1
OI8785,OR4114,FA94,2
OI8786,OR4115,F50,1
OI8787,OR4115,GO57,1
OI8788,OR4115,JA78,1
OI8789,OR4116,MP3,1
OI8790,OR4116,GO66,3
OI8791,OR4116,JA33,1
OI8792,OR4117,CP45,1
OI8793,OR4117,E4,3
OI8794,OR4117,AC69,2
OI8795,OR4118,MP35,1
OI8796,OR4119,B64,2
OI8797,OR4119,MI43,2
OI8798,OR4120,GG79,1
OI8799,OR4120,TG3,3
OI8800,OR4121,TL43,1
OI8801,OR4122,CL10,1
OI8802,OR4123,FA84,2
OI8803,OR4123,JA11,2
OI8804,OR4124,AC3,1
OI8805,OR4124,AI41,1
OI8806,OR4125,TG92,3
OI8807,OR4126,BS75,1
OI8808,OR4127,JA7,2
OI8809,OR4128,HF6,2
OI8810,OR4128,AI42,1
OI8811,OR4128,W16,1
OI8812,OR4129,GG83,1
OI8813,OR4129,SF68,3
OI8814,OR4130,FD87,2
OI8815,OR4131,FA89,3
OI8816,OR4132,W28,2
OI8817,OR4132,W32,2
OI8818,OR4133,AI88,1
OI8819,OR4133,TG47,2
OI8820,OR4133,SF12,2
OI8821,OR4134,CP71,2
OI8822,OR4135,CL68,1
OI8823,OR4135,GG98,3
OI8824,OR4136,B70,3
OI8825,OR4136,BS99,3
OI8826,OR4137,HA71,3
OI8827,OR4138,FD67,1
OI8828,OR4138,F58,3
OI8829,OR4138,HK101,2
OI8830,OR4139,HA80,2
OI8831,OR4139,GO74,2
OI8832,OR4139,AC1,1
OI8833,OR4140,HA70,2
OI8834,OR4140,HF27,3
OI8835,OR4140,TL33,3
OI8836,OR4141,W45,3
OI8837,OR4142,BS50,2
OI8838,OR4143,TL18,2
OI8839,OR4144,SF8,3
OI8840,OR4144,HF99,3
OI8841,OR4144,TG96,1
OI8842,OR4145,BS26,3
OI8843,OR4145,GO31,3
OI8844,OR4146,GG2,2
OI8845,OR4147,MI88,1
OI8846,OR4147,F47,1
OI8847,OR4147,CP43,1
OI8848,OR4148,TL13,2
OI8849,OR4148,GG30,2
OI8850,OR4149,GG44,1
OI8851,OR4149,GO25,3
OI8852,OR4149,E1,1
OI8853,OR4150,PS42,3
OI8854,OR4150,TG80,3
OI8855,OR4151,HK102,2
OI8856,OR4151,CP15,3
OI8857,OR4152,TG35,3
OI8858,OR4153,MI32,3
OI8859,OR4154,CP89,3
OI8860,OR4155,FD22,2
OI8861,OR4155,B14,3
OI8862,OR4155,JA27,2
OI8863,OR4156,GG15,3
OI8864,OR4157,HA46,1
OI8865,OR4157,MP71,1
OI8866,OR4158,BS3,1
OI8867,OR4159,CP77,3
OI8868,OR4160,AI20,1
OI8869,OR4160,HF70,1
OI8870,OR4161,GO35,1
OI8871,OR4161,AC79,2
OI8872,OR4162,FD65,1
OI8873,OR4162,TG41,1
OI8874,OR4163,E38,3
OI8875,OR4163,CL62,1
OI8876,OR4163,FD61,2
OI8877,OR4164,PS53,2
OI8878,OR4164,MP81,1
OI8879,OR4165,BP30,2
OI8880,OR4165,F54,2
OI8881,OR4165,AC98,1
OI8882,OR4166,BS15,2
OI8883,OR4166,HF91,3
OI8884,OR4166,FA77,3
OI8885,OR4167,GO84,3
OI8886,OR4167,GG89,1
OI8887,OR4168,MP39,1
OI8888,OR4168,CP26,1
OI8889,OR4168,AI4,1
OI8890,OR4169,BS14,2
OI8891,OR4169,MP26,1
OI8892,OR4170,W26,1
OI8893,OR4170,W60,2
OI8894,OR4171,BP79,3
OI8895,OR4171,W76,2
OI8896,OR4172,HK77,1
OI8897,OR4172,GG90,3
OI8898,OR4173,W38,3
OI8899,OR4173,BS31,3
OI8900,OR4174,AI79,1
OI8901,OR4175,MI81,2
OI8902,OR4175,CP27,3
OI8903,OR4176,AC97,2
OI8904,OR4177,E25,1
OI8905,OR4177,CP65,1
OI8906,OR4178,B25,2
OI8907,OR4178,MI6,2
OI8908,OR4178,W29,2
OI8909,OR4179,AI12,1
OI8910,OR4179,FA59,2
OI8911,OR4180,TG38,1
OI8912,OR4180,GG74,2
OI8913,OR4181,SF1,3
OI8914,OR4182,FA82,3
OI8915,OR4182,FA87,3
OI8916,OR4183,BP14,1
OI8917,OR4183,GO65,3
OI8918,OR4184,CP18,3
OI8919,OR4184,CL7,1
OI8920,OR4184,TG83,1
OI8921,OR4185,JA40,2
OI8922,OR4185,FA96,1
OI8923,OR4186,HK51,1
OI8924,OR4186,W93,2
OI8925,OR4186,F61,1
OI8926,OR4187,MP99,1
OI8927,OR4187,E81,3
OI8928,OR4188,MI9,1
OI8929,OR4188,PS88,1
OI8930,OR4188,E93,2
OI8931,OR4189,MP8,1
OI8932,OR4189,E105,2
OI8933,OR4189,TL14,3
OI8934,OR4190,HK52,2
OI8935,OR4190,BP102,3
OI8936,OR4190,TL7,3
OI8937,OR4191,HF51,1
OI8938,OR4192,TG11,3
OI8939,OR4192,MP13,1
OI8940,OR4193,CP81,1
OI8941,OR4194,E50,1
OI8942,OR4195,BP57,1
OI8943,OR4195,HK76,1
OI8944,OR4196,AI19,1
OI8945,OR4196,CP34,1
OI8946,OR4196,TG52,2
OI8947,OR4197,FD55,2
OI8948,OR4197,CP63,2
OI8949,OR4198,FA109,1
OI8950,OR4199,HA3,3
OI8951,OR4199,AC26,1
OI8952,OR4200,TL10,2
OI8953,OR4200,FA74,1
OI8954,OR4200,AI94,1
OI8955,OR4201,CP67,3
OI8956,OR4201,HA4,2
OI8957,OR4201,FD95,3
OI8958,OR4202,MI90,1
OI8959,OR4202,BS22,3
OI8960,OR4202,JA90,1
OI8961,OR4203,HK38,3
OI8962,OR4203,FD79,3
OI8963,OR4203,E27,3
OI8964,OR4204,HF96,2
OI8965,OR4204,TL72,3
OI8966,OR4205,JA46,3
OI8967,OR4206,TG37,2
OI8968,OR4207,HA98,1
OI8969,OR4207,BS94,3
OI8970,OR4207,CP28,3
OI8971,OR4208,MP73,1
OI8972,OR4209,PS57,3
OI8973,OR4209,HK15,1
OI8974,OR4210,AC11,2
OI8975,OR4210,GO52,3
OI8976,OR4210,HF8,1
OI8977,OR4211,BS91,1
OI8978,OR4211,FA4,2
OI8979,OR4212,GG3,2
OI8980,OR4212,F53,1
OI8981,OR4213,HK34,2
OI8982,OR4213,B44,2
OI8983,OR4213,F24,3
OI8984,OR4214,E92,3
OI8985,OR4214,PS86,2
OI8986,OR4214,FA65,2
OI8987,OR4215,AI39,1
OI8988,OR4216,JA3,3
OI8989,OR4216,MP53,1
OI8990,OR4216,FA71,3
OI8991,OR4217,GO76,3
OI8992,OR4218,AI61,1
OI8993,OR4218,F51,1
OI8994,OR4218,AI76,1
OI8995,OR4219,W34,1
OI8996,OR4220,CP73,1
OI8997,OR4220,AI27,1
OI8998,OR4220,B21,1
OI8999,OR4221,AI98,1
OI9000,OR4222,B45,3
OI9001,OR4222,TL47,3
OI9002,OR4223,F86,3
OI9003,OR4223,GO25,2
OI9004,OR4224,PS36,3
OI9005,OR4224,CL89,1
OI9006,OR4224,AI38,1
OI9007,OR4225,BP81,1
OI9008,OR4225,GO51,3
OI9009,OR4226,E57,3
OI9010,OR4226,HK16,1
OI9011,OR4226,AI3,1
OI9012,OR4227,FD86,1
OI9013,OR4227,FD93,2
OI9014,OR4227,CL10,1
OI9015,OR4228,GG90,2
OI9016,OR4228,TL37,3
OI9017,OR4228,FD21,2
OI9018,OR4229,HA98,2
OI9019,OR4229,F16,1
OI9020,OR4229,B26,3
OI9021,OR4230,HK67,1
OI9022,OR4230,JA89,2
OI9023,OR4230,BP99,2
OI9024,OR4231,FA109,3
OI9025,OR4232,TG49,3
OI9026,OR4233,TL10,3
OI9027,OR4233,HF91,3
OI9028,OR4233,B104,3
OI9029,OR4234,GG88,3
OI9030,OR4234,BP7,2
OI9031,OR4235,GO57,3
OI9032,OR4235,HA71,1
OI9033,OR4236,AC69,2
OI9034,OR4236,PS48,1
OI9035,OR4236,AC12,3
OI9036,OR4237,BS65,2
OI9037,OR4237,W15,3
OI9038,OR4237,FD9,2
OI9039,OR4238,FD97,3
OI9040,OR4238,BP24,3
OI9041,OR4238,AC54,3
OI9042,OR4239,MI64,3
OI9043,OR4239,JA66,1
OI9044,OR4240,GO66,1
OI9045,OR4240,HF99,1
OI9046,OR4241,CL62,1
OI9047,OR4242,HA95,1
OI9048,OR4242,JA86,1
OI9049,OR4243,FA19,2
OI9050,OR4243,AI76,1
OI9051,OR4244,SF64,2
OI9052,OR4244,TG98,2
OI9053,OR4244,AC82,1
OI9054,OR4245,FA100,3
OI9055,OR4245,HK24,2
OI9056,OR4245,HK51,3
OI9057,OR4246,FA37,3
OI9058,OR4246,MP49,1
OI9059,OR4246,FD38,1
OI9060,OR4247,TG55,3
OI9061,OR4248,AI55,1
OI9062,OR4248,CP50,3
OI9063,OR4249,GO19,3
OI9064,OR4249,AI70,1
OI9065,OR4250,BP23,1
OI9066,OR4250,TG91,1
OI9067,OR4251,BS16,2
OI9068,OR4251,GG60,3
OI9069,OR4252,PS83,2
OI9070,OR4253,JA70,2
OI9071,OR4254,TL33,1
OI9072,OR4254,HK52,3
OI9073,OR4254,HA15,1
OI9074,OR4255,MP68,1
OI9075,OR4256,MP26,1
OI9076,OR4257,TG92,2
OI9077,OR4257,CP91,3
OI9078,OR4258,TL56,2
OI9079,OR4258,B23,2
OI9080,OR4258,B105,1
OI9081,OR4259,CL41,1
OI9082,OR4260,TL90,1
OI9083,OR4260,CP28,3
OI9084,OR4260,HA46,1
OI9085,OR4261,SF53,1
OI9086,OR4262,F42,3
OI9087,OR4262,TG62,2
OI9088,OR4263,MP3,1
OI9089,OR4263,PS44,2
OI9090,OR4264,MI43,1
OI9091,OR4265,FA99,2
OI9092,OR4265,AI68,1
OI9093,OR4266,AC61,2
OI9094,OR4266,AC62,2
OI9095,OR4267,HA20,2
OI9096,OR4267,PS53,3
OI9097,OR4267,GG57,3
OI9098,OR4268,JA82,2
OI9099,OR4269,W89,3
OI9100,OR4270,PS82,3
OI9101,OR4270,TG35,3
OI9102,OR4270,CP1,2
OI9103,OR4271,F61,2
OI9104,OR4271,W14,2
OI9105,OR4272,B5,1
OI9106,OR4272,JA93,2
OI9107,OR4272,E27,2
OI9108,OR4273,E64,3
OI9109,OR4273,PS59,3
OI9110,OR4273,CP94,2
OI9111,OR4274,JA68,2
OI9112,OR4274,MP74,1
OI9113,OR4274,JA90,3
OI9114,OR4275,HK34,3
OI9115,OR4275,TG46,3
OI9116,OR4276,AC29,1
OI9117,OR4276,B8,2
OI9118,OR4276,FD57,3
OI9119,OR4277,TL45,1
OI9120,OR4278,HF100,1
OI9121,OR4279,JA18,2
OI9122,OR4280,TG37,2
OI9123,OR4281,JA14,1
OI9124,OR4281,BS99,3
OI9125,OR4281,MP23,1
OI9126,OR4282,BS47,3
OI9127,OR4282,HF6,3
OI9128,OR4283,HK74,2
OI9129,OR4283,FA88,3
OI9130,OR4283,JA71,3
OI9131,OR4284,TG11,3
OI9132,OR4284,B14,1
OI9133,OR4285,HK38,3
OI9134,OR4286,HK78,1
OI9135,OR4286,CL84,1
OI9136,OR4286,B21,1
OI9137,OR4287,AI42,1
OI9138,OR4288,MP98,1
OI9139,OR4288,HK93,1
OI9140,OR4288,PS18,3
OI9141,OR4289,JA17,3
OI9142,OR4290,SF63,1
OI9143,OR4290,MI52,1
OI9144,OR4291,GG72,2
OI9145,OR4291,MI66,1
OI9146,OR4291,GO52,1
OI9147,OR4292,E33,1
OI9148,OR4292,TL91,2
OI9149,OR4292,FD55,2
OI9150,OR4293,HA62,2
OI9151,OR4293,HF73,2
OI9152,OR4294,MP29,1
OI9153,OR4294,CL21,1
OI9154,OR4294,HA9,1
OI9155,OR4295,TL58,2
OI9156,OR4295,GO94,1
OI9157,OR4296,AI4,1
OI9158,OR4296,SF9,3
OI9159,OR4297,B87,3
OI9160,OR4297,E100,2
OI9161,OR4297,F71,1
OI9162,OR4298,BP11,3
OI9163,OR4298,E69,1
OI9164,OR4299,F46,2
OI9165,OR4299,CP46,3
OI9166,OR4299,B37,2
OI9167,OR4300,E48,2
OI9168,OR4301,TL14,1
OI9169,OR4301,HA70,3
OI9170,OR4301,AI97,1
OI9171,OR4302,HF86,3
OI9172,OR4302,HF74,2
OI9173,OR4302,FD52,3
OI9174,OR4303,JA60,2
OI9175,OR4304,GO100,3
OI9176,OR4304,JA2,2
OI9177,OR4304,AC96,1
OI9178,OR4305,HF51,1
OI9179,OR4306,MP99,1
OI9180,OR4306,TL69,2
OI9181,OR4307,AI39,1
OI9182,OR4307,TL36,2
OI9183,OR4308,GO87,1
OI9184,OR4308,MI62,3
OI9185,OR4308,CP2,2
OI9186,OR4309,AC1,2
